Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
5364	-533.8743	-565.6022	31.72798	0.0461964	0.0105614	0.0859996	0.0194342	0.0670162	0.00658795	0.286404	0.0431794	0.0433938	0.0387659	0.0332854	0.196235	0.0974647	0.0974966	0.0388644	0.0808709	0.00053573	0.0315384	0.0647064	0.0900116	0.0458555	0.0487228	0.175702	0.0598006	0.0107673	0.035722	0.0472146	0.0467726	0.0150467	0.134968	0.376541	0.737329	1.35625	2.65576	7.40915	1.448101	0.0247814	0.00566554	0.0461334	0.0104252	0.03595	0.00353402	0.153637	0.023163	0.0232781	0.0207955	0.0178555	0.105268	0.0522837	0.0523008	0.0208483	0.0433821	0.000287385	0.0169184	0.0347109	0.0482856	0.0245986	0.0261367	0.094253	0.0320793	0.00577597	0.0191626	0.0253277	0.0250906	0.00807162	1.864152
5400	-529.0932	-558.0256	28.93234	0.0193305	0.1137	0.00769091	0.0141359	0.137423	0.0283905	0.225041	0.0215636	0.00629288	0.0482195	0.0434511	0.204569	0.340306	0.055746	0.00300266	0.654841	0.00172853	0.190692	0.312493	0.264785	0.0148426	0.118417	0.148652	0.0147028	0.0490794	0.0677503	0.0488647	0.0744	0.0303765	0.062038	0.257737	0.655085	1.52652	3.87993	16.1192	2.010138	0.00592872	0.0348721	0.00235882	0.00433553	0.0421481	0.00870745	0.0690207	0.0066136	0.00193004	0.014789	0.0133266	0.0627418	0.104373	0.0170974	0.000920923	0.200841	0.000530143	0.0584857	0.0958425	0.0812102	0.00455227	0.0363187	0.0455921	0.00450937	0.0150528	0.0207792	0.0149869	0.0228187	0.00931655	3.260489
5436	-532.8637	-564.6928	31.82904	0.00605294	0.0323487	0.0267429	0.0142387	0.0700823	0.00259331	0.0915375	0.0125287	0.00352373	0.0561927	0.0531277	0.00912741	0.0202481	0.0452157	0.010011	0.0981211	0.0085704	0.0519115	0.0390305	0.121197	0.00874904	0.0301651	0.0190996	0.00995259	0.052262	0.0357425	0.0221267	0.0105748	0.00603106	0.032175	0.187117	0.592806	1.68689	5.34425	31.08	2.484874	0.00625883	0.033449	0.0276525	0.014723	0.0724661	0.00268152	0.094651	0.0129549	0.00364359	0.058104	0.0549347	0.00943787	0.0209368	0.0467537	0.0103515	0.101459	0.00886191	0.0536773	0.0403581	0.125319	0.00904663	0.0311911	0.0197492	0.0102911	0.0540397	0.0369582	0.0228794	0.0109345	0.0062362	0.9671049
5472	-530.8361	-561.9027	31.06652	0.0291931	0.0028967	0.0157577	0.0274123	0.128786	0.0100107	0.14759	0.010095	0.0409672	0.0448557	0.17063	0.0348318	0.0681659	0.12831	0.00904424	0.176349	0.00401034	0.0611219	0.00914056	0.0994925	0.0412988	0.019286	0.00570619	0.0238967	0.00910286	0.0157554	0.0509194	0.0767331	0.0534001	0.0274092	0.173045	0.578521	1.72855	5.77886	36.4841	2.60079	0.0192725	0.00191232	0.0104028	0.0180968	0.0850206	0.00660881	0.0974347	0.00666444	0.0270454	0.0296124	0.112645	0.0229949	0.0450012	0.0847068	0.00597074	0.116421	0.00264751	0.0403509	0.00603433	0.065682	0.0272643	0.0127321	0.00376706	0.0157759	0.00600944	0.0104012	0.0336155	0.050657	0.0352532	1.514759
5508	-536.0311	-566.3143	30.28314	0.00558829	0.0512783	0.0498488	0.0309098	0.123529	0.010598	0.201456	0.0283238	0.00831309	0.125408	0.208072	0.201607	0.110316	0.063329	0.0859727	0.176643	0.0342695	0.0068832	0.0105635	0.150891	0.0409112	0.0730389	0.0018372	0.0183831	0.0166975	0.0467493	0.0665784	0.112906	0.0348029	0.0295295	0.179449	0.585117	1.70906	5.57262	33.8644	2.546912	0.00266655	0.0244683	0.0237862	0.0147491	0.058944	0.00505699	0.0961282	0.0135152	0.00396673	0.0598405	0.099285	0.0962	0.0526391	0.0302185	0.0410233	0.084288	0.0163523	0.00328443	0.00504055	0.0720003	0.0195215	0.0348517	0.000876648	0.00877181	0.00796751	0.0223072	0.031769	0.0538747	0.0166068	2.095705
5544	-526.1635	-558.3599	32.19644	0.0190773	0.00232469	0.0191215	0.0124011	0.0338784	0.000890129	0.0688599	0.0139997	0.00724553	0.0845435	0.0333031	0.031937	0.050621	0.012353	0.0184068	0.144214	0.00325717	0.0553902	0.0683333	0.0362622	0.00943684	0.0241646	0.0485379	0.00434764	0.0395991	0.014062	0.0332601	0.0682159	0.00505615	0.0531947	0.239113	0.639935	1.56266	4.18213	18.7989	2.121337	0.0198082	0.00241376	0.0198541	0.0128762	0.0351764	0.000924234	0.0714982	0.0145361	0.00752314	0.0877828	0.0345791	0.0331607	0.0525606	0.0128263	0.0191121	0.149739	0.00338196	0.0575125	0.0709514	0.0376516	0.00979841	0.0250904	0.0503976	0.00451421	0.0411163	0.0146007	0.0345345	0.0708296	0.00524987	0.9630993
5580	-529.9449	-562.1091	32.16422	0.0111678	0.0126425	0.0290197	0.0235422	0.0405552	0.00259617	0.143386	0.00239854	0.028302	0.0213983	0.147456	0.0538011	0.0674943	0.0638278	0.0131497	0.247348	0.0106634	0.036242	0.0461553	0.0638714	0.0676097	0.0269762	0.0327185	0.0456148	0.0509592	0.0647362	0.0179516	0.0347302	0.00420813	0.103468	0.330765	0.708107	1.41222	3.0233	9.66478	1.640274	0.00791748	0.00896298	0.0205737	0.0166904	0.0287519	0.00184057	0.101655	0.00170046	0.0200649	0.0151705	0.10454	0.0381427	0.0478506	0.0452512	0.00932258	0.175359	0.0075599	0.0256941	0.0327221	0.0452821	0.0479324	0.019125	0.023196	0.0323389	0.0361279	0.0458952	0.0127269	0.0246223	0.00298338	1.410522
5616	-532.2338	-562.3596	30.12581	0.0270714	0.0779343	0.0381541	0.0616605	0.0504765	0.0292893	0.177937	0.00691703	0.0491723	0.0866124	0.0700957	0.326654	0.123082	0.248404	0.00490702	0.23116	0.0366061	0.121193	0.0484208	0.0159788	0.0393483	0.0251121	0.183973	0.0793444	0.0629378	0.130699	0.0974223	0.322225	0.130417	0.141258	0.384998	0.742456	1.34688	2.59741	7.07926	1.415168	0.00932468	0.0268442	0.0131421	0.0212388	0.0173865	0.0100886	0.0612898	0.00238255	0.0169373	0.0298334	0.0241443	0.112515	0.0423953	0.085562	0.00169021	0.0796223	0.0126089	0.0417445	0.0166784	0.00550385	0.0135534	0.0086498	0.0633688	0.0273299	0.0216787	0.0450187	0.0335568	0.11099	0.0449218	2.903204
5652	-525.6421	-557.6805	32.03839	0.00265409	0.00782569	0.0097665	0.00463951	0.0445598	0.0107661	0.0526094	0.023927	0.00626656	0.0229271	0.023689	0.0423036	0.0603825	0.0453394	0.0141787	0.13245	0.0209908	0.0452621	0.0561326	0.0291029	0.0241412	0.00826999	0.0377998	0.00124951	0.00593659	0.00360187	0.00026959	0.0244582	0.0244249	0.0346906	0.194114	0.599635	1.66768	5.15161	28.8263	2.430442	0.00337702	0.0099573	0.0124268	0.00590324	0.0566973	0.0136986	0.0669395	0.0304444	0.00797349	0.0291721	0.0301416	0.0538265	0.0768299	0.0576893	0.0180407	0.168527	0.0267085	0.0575908	0.0714223	0.0370301	0.0307169	0.0105226	0.0480959	0.00158985	0.00755364	0.00458298	0.000343023	0.0311203	0.0310779	0.7859247
5688	-531.8181	-561.6699	29.85175	0.0352666	0.00936642	0.0226941	0.0394256	0.14979	0.0321397	0.340804	0.0554131	0.0102099	0.126557	0.158004	0.0200643	0.0543426	0.15583	0.0477988	0.333383	0.0121181	0.152742	0.0884072	0.37422	0.0973112	0.0668531	0.0777762	0.0311984	0.113671	0.00400354	0.0335771	0.259056	0.040915	0.105917	0.334559	0.710631	1.4072	2.98901	9.44137	1.623363	0.0119835	0.00318268	0.00771138	0.0133967	0.050898	0.010921	0.115804	0.0188292	0.00346929	0.0430035	0.0536892	0.00681779	0.0184654	0.0529506	0.0162419	0.113282	0.00411769	0.0519012	0.0300405	0.127159	0.033066	0.0227165	0.0264281	0.0106011	0.0386251	0.00136039	0.0114094	0.0880262	0.0139028	2.942937
5724	-536.3069	-567.8794	31.57248	0.00633516	0.0300664	0.00210101	0.0299884	0.104298	0.00610653	0.0520936	0.0653806	0.0556974	0.0526486	0.0335545	0.0891198	0.073903	0.0543563	0.00146236	0.0608349	0.00803649	0.117464	0.00809626	0.0143241	0.0155112	0.0553242	0.0341245	0.00638122	0.00515318	0.0324907	0.0224879	0.0538711	0.00486738	0.0271118	0.172126	0.577562	1.73142	5.80968	36.8843	2.608677	0.00577984	0.0274309	0.00191684	0.0273597	0.0951552	0.00557125	0.0475272	0.0596495	0.0508151	0.0480336	0.0306133	0.0813078	0.0674249	0.0495916	0.00133418	0.0555023	0.00733203	0.107168	0.00738656	0.0130685	0.0141516	0.0504747	0.0311333	0.00582186	0.00470146	0.0296426	0.0205166	0.0491489	0.00444072	1.096079
5760	-535.6649	-566.4936	30.82868	0.039728	0.0592832	0.0713553	0.0333387	0.0861857	0.00551824	0.129523	0.0149978	0.0352018	0.0433867	0.0108998	0.0441236	0.0772567	0.089799	0.0617093	0.193295	0.126141	0.0867916	0.0778891	0.0168943	0.140056	0.103859	0.0605596	0.0525763	0.0578925	0.0329688	0.156135	0.177879	0.0484514	0.06804	0.26961	0.664355	1.50522	3.70906	14.6972	1.943363	0.0186193	0.0277843	0.0334421	0.0156249	0.0403927	0.00258624	0.0607038	0.00702902	0.0164981	0.0203341	0.00510841	0.0206794	0.0362079	0.0420861	0.0289213	0.0905919	0.0591183	0.0406766	0.0365043	0.00791787	0.0656401	0.0486758	0.0283825	0.0246409	0.0271325	0.0154515	0.0731758	0.0833666	0.0227077	2.133696
5796	-528.9458	-560.8124	31.86664	0.0182559	0.00809389	0.0215634	0.0302055	0.134833	0.0152765	0.0772988	0.03884	0.0084621	0.0226392	0.0859795	0.110218	0.0800588	0.104318	0.00706945	0.181157	0.0215492	0.0346759	0.1178	0.00391214	0.130307	0.0241326	0.0539192	0.00582556	0.0324376	0.0927466	0.13176	0.00504664	0.0130129	0.0994038	0.324363	0.703802	1.42085	3.08297	10.06	1.669252	0.0113293	0.00502292	0.0133818	0.018745	0.0836746	0.00948029	0.0479701	0.0241034	0.00525142	0.0140494	0.0533572	0.0683991	0.049683	0.0647376	0.00438717	0.112423	0.013373	0.0215192	0.0731044	0.0024278	0.080866	0.0149763	0.0334612	0.00361523	0.0201302	0.0575567	0.0817675	0.00313185	0.00807553	1.611394
5832	-537.1022	-566.8031	29.70093	0.0856391	0.139862	0.0103445	0.0520714	0.0245338	0.0343915	0.298374	0.0106584	0.00273886	0.014785	0.0180057	0.200609	0.0816261	0.0514376	0.0228641	0.521529	0.108091	0.0927667	0.270002	0.0153831	0.205416	0.0973029	0.256423	0.0111048	0.0611465	0.00618148	0.22001	0.0431185	0.0204305	0.0929466	0.31391	0.696646	1.43545	3.18563	10.7589	1.717816	0.0287684	0.0469832	0.00347497	0.0174922	0.00824153	0.011553	0.100232	0.00358045	0.000920055	0.00496665	0.00604859	0.0673896	0.0274203	0.0172792	0.00768063	0.175195	0.0363104	0.0311627	0.0907008	0.00516757	0.0690047	0.0326866	0.0861391	0.00373039	0.0205407	0.00207652	0.073907	0.0144846	0.00686312	2.976847
5868	-531.5677	-564.0066	32.4389	0.00702134	0.0130983	0.000703013	0.00889351	0.0239783	0.0210333	0.0315284	0.00982217	0.00565704	0.00394038	0.0426826	0.0260661	0.0145704	0.0277992	0.00436273	0.0499773	0.00701276	0.035937	0.0259902	0.010028	0.0161638	0.0313792	0.0152607	0.00692751	0.0244813	0.000395388	0.0121289	0.013825	0.00327954	0.051166	0.234621	0.63616	1.57193	4.26219	19.5442	2.149452	0.0142149	0.0265178	0.00142327	0.0180051	0.0485447	0.0425825	0.0638301	0.0198852	0.0114528	0.00797739	0.0864119	0.0527714	0.0294981	0.0562801	0.00883246	0.10118	0.0141975	0.0727553	0.0526177	0.0203019	0.0327239	0.0635279	0.0308957	0.0140249	0.0495629	0.000800472	0.0245552	0.0279891	0.00663951	0.4939433
5904	-536.1958	-566.7965	30.60072	0.00442821	0.0210192	0.050566	0.016034	0.0341439	0.0127792	0.18085	0.0322794	0.00321304	0.00714922	0.0856567	0.297161	0.0663146	0.0452479	0.0138257	0.0763001	0.00844105	0.100851	0.0167748	0.0166312	0.00126871	0.0740771	0.0236185	0.2445	0.0319797	0.0545936	0.0254507	0.26508	0.0239448	0.0267238	0.170921	0.576296	1.73522	5.85067	37.4198	2.619101	0.00241427	0.0114597	0.0275688	0.00874177	0.0186154	0.00696725	0.0985998	0.0175988	0.00175176	0.00389778	0.0467003	0.162013	0.0361549	0.0246693	0.0075378	0.0415991	0.00460209	0.0549843	0.00914568	0.00906738	0.000691706	0.0403871	0.0128769	0.133302	0.0174354	0.0297646	0.0138758	0.144522	0.0130548	1.834178
5940	-531.8963	-563.3724	31.47609	0.0152423	0.0228319	0.0334672	0.0100848	0.0699228	0.0134062	0.0959999	0.00462285	0.0203949	0.0931763	0.181286	0.0894369	0.109292	0.107562	0.00013955	0.219768	0.0314033	0.111198	0.00616025	0.055866	0.0635383	0.0599728	0.0969901	0.013977	0.032098	0.0484932	0.0609294	0.109269	0.0383749	0.0862707	0.302704	0.68879	1.45182	3.30356	11.5914	1.771711	0.00839842	0.0125802	0.0184402	0.00555664	0.038527	0.00738671	0.0528954	0.00254716	0.0112375	0.0513396	0.0998872	0.0492792	0.0602191	0.0592659	7.68914e-05	0.121091	0.017303	0.0612692	0.00339426	0.0307818	0.0350092	0.0330447	0.0534409	0.00770121	0.0176858	0.0267195	0.0335717	0.0602066	0.0211443	1.814903
5976	-526.6332	-558.4004	31.7672	0.0314929	0.0228188	0.0365471	0.00119216	0.144207	0.00237157	0.134742	0.00107309	0.0219811	0.0666488	0.102707	0.0780039	0.0778866	0.0983362	0.0168338	0.177782	0.117161	0.0526041	0.0445044	0.0630926	0.109813	0.0646372	0.0110754	0.0568181	0.0294212	0.0403105	0.035751	0.0999521	0.0614169	0.125542	0.363477	0.729251	1.37127	2.75121	7.96547	1.500452	0.0174846	0.0126688	0.0202906	0.000661878	0.0800625	0.00131668	0.0748077	0.000595769	0.0122037	0.0370028	0.0570221	0.043307	0.043242	0.0545953	0.00934595	0.0987029	0.0650468	0.0292053	0.0247084	0.0350285	0.0609673	0.035886	0.00614896	0.0315449	0.0163344	0.02238	0.0198486	0.0554925	0.0340981	1.801182
6012	-533.0406	-563.1718	30.13118	0.151926	0.0239764	0.0620187	0.000202389	0.122391	0.0237948	0.34685	0.0425537	0.0341575	0.126248	0.138026	0.20808	0.216297	0.173791	0.0641413	0.314087	0.166346	0.128669	0.0796012	0.0371841	0.114892	0.127184	0.00978996	0.00149749	0.0390183	0.132169	0.0497321	0.221638	0.0559082	0.29083	0.54754	0.828687	1.20673	1.82635	3.43843	0.8930015	0.047297	0.00746425	0.0193074	6.30071e-05	0.0381023	0.00740769	0.10798	0.0132476	0.0106338	0.0393029	0.0429696	0.0647788	0.0673368	0.0541041	0.0199682	0.0977804	0.0517861	0.0400568	0.0247811	0.011576	0.0357676	0.0395943	0.00304777	0.000466194	0.012147	0.0411464	0.0154824	0.0689996	0.0174051	3.212169
6048	-526.6468	-556.5422	29.8954	0.0518495	0.0277998	0.024377	0.0265727	0.128124	0.0144215	0.330759	0.0311722	0.00319292	0.105443	0.153828	0.166306	0.223726	0.0539673	0.0120242	0.246966	0.0771258	0.106938	0.230366	0.100437	0.266857	0.0143376	0.0939366	0.0211555	0.160381	0.0658371	0.0411782	0.101067	0.129408	0.131149	0.371306	0.734115	1.36218	2.6932	7.6249	1.468856	0.0172283	0.00923719	0.00809986	0.00882944	0.0425725	0.0047919	0.109903	0.0103578	0.00106093	0.0350361	0.0511133	0.0552594	0.0743385	0.017932	0.00399534	0.0820605	0.025627	0.0355328	0.076545	0.0333728	0.0886701	0.00476402	0.0312128	0.00702946	0.0532905	0.021876	0.0136825	0.033582	0.0429991	3.009554
6084	-527.0892	-558.771	31.68175	0.0109096	0.0467176	0.073493	0.00963483	0.0259044	0.00993024	0.0973977	0.041557	0.0175877	0.0384034	0.100818	0.0310257	0.0499107	0.0600562	0.0180074	0.124534	0.0559055	0.0189045	0.115139	0.0331052	0.0747635	0.0388942	0.0817481	0.0171798	0.052332	0.0608008	0.0760746	0.0609238	0.0266829	0.0589319	0.25136	0.649985	1.5385	3.97835	16.9687	2.047277	0.0074299	0.0318166	0.0500517	0.00656171	0.017642	0.0067629	0.0663318	0.028302	0.0119779	0.0261543	0.0686611	0.0211298	0.0339913	0.0409007	0.0122638	0.0848125	0.0380739	0.0128747	0.0784145	0.022546	0.050917	0.0264886	0.0556738	0.0117001	0.0356402	0.0414078	0.0518099	0.0414916	0.0181721	1.468341
6120	-532.3982	-562.2506	29.85235	0.0157417	0.119187	0.0699714	0.0965935	0.0291087	0.022324	0.264123	0.0804939	0.021851	0.025266	0.0638744	0.15438	0.133034	0.15744	0.00760899	0.45451	0.206267	0.100607	0.120734	0.0321206	0.0644753	0.027469	0.0976976	0.0679842	0.0639561	0.139075	0.189828	0.281068	0.00991823	0.158347	0.40705	0.75547	1.32368	2.4567	6.31523	1.33259	0.00505074	0.0382414	0.0224504	0.0309922	0.00933956	0.00716269	0.0847441	0.0258266	0.00701092	0.00810663	0.0204942	0.0495331	0.042684	0.0505148	0.00244135	0.14583	0.066181	0.0322799	0.0387378	0.0103059	0.020687	0.00881346	0.0313464	0.0218128	0.0205204	0.0446225	0.0609067	0.0901809	0.00318228	3.116709
6156	-536.0999	-565.5816	29.4817	0.0413681	0.0658845	0.0402766	0.0385603	0.0571541	0.0320548	0.170739	0.0217108	0.0183402	0.0337794	0.097488	0.0341838	0.0372416	0.240929	0.0249263	0.438343	0.160384	0.060299	0.0659553	0.119214	0.191055	0.088927	0.0477378	0.0198704	0.205595	0.23329	0.274881	0.233814	5.98806e-05	0.0899844	0.30899	0.693222	1.44254	3.23635	11.113	1.741236	0.0133702	0.0212939	0.0130174	0.0124627	0.0184722	0.0103601	0.0551829	0.00701693	0.00592755	0.0109175	0.0315081	0.0110482	0.0120365	0.0778681	0.00805617	0.141672	0.0518361	0.0194886	0.0213167	0.03853	0.061749	0.0287412	0.0154288	0.00642212	0.0664481	0.0753992	0.0888414	0.0755686	1.93534e-05	3.094062
6192	-530.3457	-561.8267	31.48103	0.0192824	0.0474383	0.0743781	0.0268504	0.0522083	0.0110611	0.10989	0.0382729	0.024971	0.00346626	0.113304	0.0341156	0.0711851	0.158712	0.0105829	0.123795	0.0366354	0.0616257	0.0859413	0.104123	0.118847	0.0662535	0.0700023	0.0749409	0.130837	0.0354026	0.0533086	0.0090817	0.0285404	0.0834814	0.297891	0.685355	1.4591	3.35694	11.9787	1.795475	0.010742	0.0264273	0.0414351	0.014958	0.0290846	0.00616201	0.0612183	0.0213213	0.013911	0.00193101	0.0631201	0.0190054	0.0396563	0.0884164	0.00589557	0.0689643	0.0204091	0.0343309	0.0478768	0.0580056	0.0662079	0.036909	0.0389974	0.0417486	0.0728873	0.0197223	0.0296976	0.0050593	0.0158995	1.795051
6228	-537.9479	-570.5012	32.55327	0.00436328	0.0175423	0.0774895	0.00641143	0.0669426	0.00908385	0.113358	0.0309929	0.00880891	0.0179793	0.0539049	0.031066	0.118167	0.0207463	0.0199839	0.10103	0.0132493	0.0148197	0.0697525	0.0324369	0.00522323	0.00706776	0.00251268	0.0249111	0.0337567	0.011805	0.0142495	0.0112532	0.0115472	0.0856915	0.301711	0.688085	1.45331	3.31443	11.6698	1.776582	0.00459072	0.0184568	0.0815288	0.00674564	0.0704321	0.00955737	0.119267	0.0326085	0.0092681	0.0189165	0.0567149	0.0326854	0.124327	0.0218278	0.0210256	0.106297	0.0139399	0.0155922	0.0733885	0.0341277	0.0054955	0.00743618	0.00264366	0.0262097	0.0355164	0.0124203	0.0149923	0.0118398	0.0121491	0.9504552
6264	-538.292	-568.0902	29.79825	0.0133191	0.0126365	0.0115575	0.102674	0.0573349	0.0290287	0.121544	0.0554603	0.12343	0.0378817	0.132771	0.247913	0.22296	0.0308848	0.0313095	0.347623	0.155226	0.101067	0.0440015	0.113881	0.33659	0.0101641	0.1132	0.0472916	0.230844	0.0635101	0.0552513	0.175708	0.0418879	0.130922	0.370993	0.733922	1.36254	2.69547	7.63812	1.470109	0.00434277	0.00412021	0.0037684	0.0334775	0.0186944	0.009465	0.0396302	0.0180832	0.040245	0.0123516	0.043291	0.0808337	0.0726977	0.0100702	0.0102087	0.113345	0.0506125	0.0329534	0.014347	0.0371317	0.109747	0.00331408	0.0369096	0.0154198	0.0752681	0.0207079	0.0180151	0.0572909	0.0136578	3.06695
6300	-530.7406	-562.4817	31.74107	0.00884295	0.000577384	0.0141646	0.0107664	0.0018029	0.012276	0.0723952	0.023473	0.0211607	0.0566116	0.0761869	0.037099	0.0286849	0.010171	0.00481636	0.181843	0.0139347	0.0317104	0.0805527	0.0505446	0.0593316	0.0226484	0.0422306	0.0328031	0.0533956	0.0262219	0.0421793	0.0196749	0.0474009	0.0335925	0.191093	0.596708	1.67586	5.23305	29.7685	2.453699	0.00816147	0.000532888	0.013073	0.00993664	0.00166396	0.01133	0.066816	0.0216641	0.01953	0.0522488	0.0703155	0.0342399	0.0264743	0.0093872	0.00444519	0.167829	0.0128608	0.0292666	0.0743449	0.0466493	0.0547592	0.020903	0.0389761	0.0302751	0.0492807	0.0242011	0.0389287	0.0181587	0.0437479	1.0835
6336	-533.1391	-564.7452	31.60609	0.0117045	0.00374923	0.0128676	0.0049332	0.0218281	0.00907211	0.0598334	0.00155583	0.00178837	0.0315792	0.0783762	0.0209903	0.0437364	0.025563	0.00533043	0.0811943	0.0101119	0.0186008	0.0330695	0.04273	0.02434	0.0173894	0.0117756	0.0569391	0.0379036	0.0113541	0.0167724	0.0105866	0.00380696	0.0177908	0.140157	0.541701	1.84604	7.13485	56.209	2.9133	0.0164973	0.00528445	0.0181366	0.00695324	0.0307663	0.0127869	0.0843339	0.00219291	0.00252067	0.0445102	0.11047	0.0295854	0.0616455	0.0360305	0.00751312	0.114442	0.0142525	0.0262174	0.0466108	0.0602271	0.0343067	0.02451	0.0165975	0.0802545	0.0534243	0.0160034	0.0236403	0.0149216	0.00536582	0.7094823
6372	-534.1062	-564.8257	30.71953	0.000718443	0.00659479	0.0013725	0.000624857	0.00572387	0.00114484	0.00647722	0.00029179	0.00406889	0.0219536	0.00569738	0.00905812	0.0040668	0.0114721	0.00275678	0.02193	0.00278093	0.00375835	0.00690886	1.21586e-05	0.00440487	0.000761711	0.0017425	0.00199598	0.00858967	0.00412203	0.00205281	0.00285936	0.00265195	0.00974192	0.104486	0.494269	2.02319	9.57069	102.649	3.348762	0.00490093	0.0449871	0.00936263	0.00426253	0.039046	0.00780961	0.044185	0.00199047	0.0277563	0.149759	0.0388653	0.0617909	0.0277421	0.078258	0.0188056	0.149598	0.0189704	0.0256379	0.0471295	8.29409e-05	0.0300483	0.00519609	0.0118866	0.0136158	0.0585954	0.0281189	0.0140034	0.0195054	0.0180905	0.1465931
6408	-541.933	-573.9043	31.97133	0.0100219	0.0131415	0.00168693	0.00633846	0.0196868	0.000797072	0.0241518	0.0154082	0.006274	0.0667057	0.0302538	0.0283529	0.0305424	0.0212073	0.00672122	0.0568035	0.0418979	0.0268936	0.0767121	0.0223703	0.0338987	0.00393171	0.0251772	0.00790936	0.0357058	0.0106479	0.0260257	0.0101577	0.0506377	0.0294966	0.179351	0.585018	1.70935	5.57566	33.9023	2.54772	0.0141142	0.0185076	0.00237576	0.00892666	0.0277256	0.00112254	0.0340138	0.0216999	0.00883588	0.0939439	0.0426074	0.0399304	0.0430139	0.029867	0.00946572	0.0799982	0.0590062	0.0378751	0.108036	0.0315049	0.0477407	0.00553715	0.0354579	0.011139	0.0502856	0.0149958	0.0366529	0.0143054	0.0713148	0.7100596
6444	-538.4002	-568.9787	30.57847	0.00123146	0.00570909	0.0300349	0.0128667	0.0223533	0.00113018	0.0312943	0.00371127	0.00568567	0.0100022	0.0350447	0.00447273	0.0395128	0.0340334	0.00557186	0.0497316	0.0114751	0.0312783	0.0605562	0.00182346	0.0134272	0.0109968	0.00889111	0.00602333	0.0195997	0.0192906	0.00237442	0.0282825	0.00674601	0.00390585	0.0669073	0.4301	2.32504	14.946	256.026	4.009619	0.00239981	0.0111256	0.0585303	0.025074	0.0435609	0.00220244	0.0609845	0.00723231	0.0110799	0.0194917	0.0682932	0.00871621	0.0770004	0.0663224	0.0108581	0.0969141	0.0223621	0.0609535	0.118009	0.00355346	0.0261662	0.0214299	0.0173265	0.0117379	0.0381947	0.0375925	0.00462714	0.0551154	0.0131462	0.5131511
6480	-533.204	-565.2172	32.01313	0.0268826	0.0332628	0.00633029	0.00560972	0.0754015	0.000586895	0.0994309	0.0191747	0.0469301	0.0724453	0.101478	0.0203535	0.147768	0.119727	0.00326393	0.139244	0.0222349	0.00785624	0.0570258	0.0285679	0.0248264	0.0405911	0.00308664	0.0663079	0.128147	0.00920323	0.00804187	0.0401001	0.143181	0.0982316	0.322492	0.702533	1.42342	3.10086	10.18	1.677829	0.0179569	0.0222188	0.00422849	0.00374716	0.0503664	0.000392032	0.0664175	0.0128082	0.0313482	0.0483918	0.0677849	0.0135957	0.0987055	0.079975	0.00218023	0.0930114	0.0148524	0.00524778	0.0380919	0.0190827	0.0165835	0.0271139	0.00206181	0.0442921	0.0855989	0.00614754	0.00537178	0.0267859	0.0956416	1.497059
6516	-534.7163	-563.3934	28.6771	0.0655033	0.106224	0.0670618	0.00929242	0.153475	0.0337354	0.438055	0.00611931	0.117517	0.212873	0.242259	0.0880992	0.0478848	0.161484	0.0535531	0.309975	0.110352	0.0105607	0.256304	0.0559586	0.0729163	0.113539	0.228953	0.152173	0.0897352	0.0490915	0.177828	0.174917	0.0514363	0.111328	0.342788	0.716039	1.39657	2.91725	8.98249	1.587337	0.0179124	0.0290476	0.0183386	0.00254108	0.0419689	0.00922519	0.119789	0.00167337	0.032136	0.0582117	0.0662476	0.0240914	0.0130945	0.044159	0.0146445	0.084765	0.0301765	0.00288789	0.0700882	0.0153023	0.0199395	0.0310481	0.0626089	0.0416129	0.0245388	0.0134244	0.0486284	0.0478322	0.0140657	3.656877
