Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
1080	-531.1334	-563.06	31.92665	0.0501369	0.0903486	0.0485005	0.0250799	0.0724338	0.00780763	0.0891647	0.0369482	0.0442702	0.0549212	0.102878	0.0574016	0.122383	0.074693	0.0248536	0.087821	0.0928979	0.0531472	0.0180048	0.00134089	0.145517	0.074483	0.0168198	0.0140363	0.068365	0.124954	0.0257867	0.0362697	0.0453957	0.129834	0.369485	0.73299	1.36427	2.70647	7.70217	1.476147	0.0293772	0.0529388	0.0284184	0.0146953	0.0424418	0.0045748	0.0522451	0.0216494	0.0259397	0.0321805	0.0602802	0.0336339	0.0717093	0.0437656	0.0145627	0.0514578	0.0544326	0.031141	0.0105497	0.000785681	0.0852642	0.0436426	0.00985539	0.00822442	0.0400578	0.0732155	0.0151095	0.0212519	0.0265992	1.70666
1116	-535.3388	-566.1014	30.7626	0.0749944	0.0255283	0.0522056	0.110919	0.0979295	0.0129381	0.185722	0.00976057	0.0248563	0.0928516	0.0403362	0.238002	0.0966276	0.148367	0.0288714	0.228783	0.0741914	0.0757125	0.0373653	0.0883576	0.0470762	0.225156	0.0938029	0.0236435	0.0347268	0.0891108	0.23286	0.0085212	0.142637	0.188448	0.443108	0.775742	1.28909	2.25679	5.30649	1.206752	0.028387	0.00966303	0.019761	0.0419852	0.0370685	0.00489738	0.0703	0.00369459	0.00940867	0.0351464	0.0152681	0.0900891	0.0365757	0.0561602	0.0109285	0.0865994	0.0280831	0.0286589	0.0141436	0.0334453	0.0178194	0.0852265	0.0355065	0.00894959	0.0131449	0.0337304	0.0881426	0.00322546	0.0539911	2.641854
1152	-536.173	-567.0309	30.85783	0.0410491	0.0590969	0.0420254	0.0170991	0.0993853	0.0374019	0.278116	0.0108294	0.0630501	0.0648482	0.128739	0.0704564	0.0344496	0.0382083	0.0408816	0.215511	0.0692601	0.0731324	0.0064805	0.0522435	0.0230617	0.251931	0.0515257	0.0512452	0.0272603	0.0310558	0.101243	0.0261483	0.206891	0.0838053	0.298454	0.685759	1.45824	3.3506	11.9324	1.792675	0.0185522	0.026709	0.0189935	0.00772797	0.0449174	0.0169039	0.125695	0.00489438	0.0284956	0.0293083	0.0581837	0.0318429	0.0155696	0.0172683	0.0184765	0.0974005	0.0313022	0.0330523	0.00292888	0.0236115	0.0104228	0.11386	0.0232871	0.0231604	0.0123203	0.0140357	0.0457571	0.0118178	0.0935047	2.212625
1188	-529.2924	-561.4992	32.20674	0.0200744	0.0164324	0.0223851	0.0047656	0.0254188	0.0112134	0.0862243	0.00300896	0.00160729	0.0199121	0.040543	0.0305082	0.0336115	0.0279845	0.0311883	0.0918236	0.00856945	0.0644148	0.070658	0.0573954	0.012889	0.0372091	0.0132456	0.0175979	0.0140563	0.0159895	0.0766404	0.0619234	0.0312404	0.0529306	0.238533	0.63945	1.56384	4.19229	18.8927	2.124936	0.0211637	0.0173241	0.0235998	0.00502419	0.0267981	0.0118219	0.090903	0.00317223	0.00169451	0.0209926	0.0427429	0.0321637	0.0354353	0.029503	0.0328806	0.0968062	0.00903445	0.0679101	0.0744921	0.0605098	0.0135883	0.0392281	0.0139644	0.0185528	0.014819	0.0168571	0.0807991	0.0652835	0.0329356	0.9485306
1224	-524.8375	-556.0377	31.20019	0.00273763	0.00592792	0.00258037	0.00139094	0.00890756	0.00282556	0.00937322	3.9723e-05	0.00123876	0.000344687	0.00800844	0.000943485	0.00826822	0.00831121	0.00423412	0.0259998	0.00348258	0.000403874	0.00445398	0.00400813	0.00465047	0.00738953	0.00819185	0.00680202	0.00680451	0.00304663	0.0101613	0.00902682	0.00100228	0.0173568	0.138479	0.53967	1.85299	7.2213	57.6143	2.931156	0.017051	0.0369213	0.0160715	0.00866332	0.0554796	0.0175986	0.0583799	0.000247409	0.00771546	0.00214684	0.0498796	0.00587637	0.0514975	0.0517653	0.0263717	0.161936	0.0216908	0.00251548	0.027741	0.0249641	0.0289649	0.0460247	0.0510219	0.0423655	0.042381	0.0189755	0.0632884	0.0562224	0.00624256	0.1605556
1260	-538.7575	-565.848	27.09049	0.0776938	0.104903	0.0633103	0.0350331	0.406529	0.148302	0.277264	0.0296951	0.00414038	0.00408406	0.0830251	0.227264	0.298832	0.292463	0.0378224	0.728857	0.704973	0.118102	0.377187	0.107131	0.194365	0.273095	0.00542373	0.267893	0.0226844	0.0474455	0.0388956	0.0601093	0.113773	0.480772	0.69965	0.894552	1.11788	1.42929	2.07999	0.529548	0.0150853	0.0203684	0.0122926	0.00680215	0.0789331	0.0287948	0.0538346	0.00576571	0.000803911	0.000792975	0.0161204	0.0441263	0.0580223	0.0567857	0.00734373	0.141517	0.13688	0.0229311	0.0732361	0.020801	0.0377386	0.0530251	0.00105309	0.052015	0.00440448	0.0092122	0.00755211	0.011671	0.0220906	5.150296
1296	-537.359	-568.7106	31.35157	0.0337431	0.082076	0.0993795	0.00652345	0.039347	0.014968	0.103168	0.0131576	0.11003	0.0580414	0.0497931	0.0462472	0.0532293	0.0496674	0.0502403	0.180374	0.0339777	0.111516	0.124983	0.0500428	0.0646604	0.133994	0.134397	0.0404743	0.0346218	0.0486742	0.0181281	0.0645718	0.0561356	0.0873436	0.304534	0.690087	1.44909	3.28371	11.449	1.762774	0.0177021	0.0430582	0.0521359	0.0034223	0.020642	0.00785242	0.0541232	0.00690266	0.0577231	0.0304494	0.0261222	0.024262	0.0279249	0.0260562	0.0263568	0.0946267	0.0178252	0.0585029	0.0655681	0.0262532	0.0339218	0.0702954	0.0705065	0.0212334	0.0181631	0.0255352	0.00951026	0.0338753	0.0294496	1.906162
1332	-541.7515	-572.8468	31.09529	0.0102265	0.0472904	0.0751344	0.0194062	0.0912575	0.0456481	0.0834611	0.0858962	0.0114719	0.0432202	0.13103	0.180784	0.0703478	0.227842	0.0120344	0.204927	0.160731	0.033583	0.0597689	0.00133196	0.132259	0.0431425	0.0905703	0.00382514	0.210065	0.0126799	0.127855	0.0204616	0.041393	0.133846	0.375011	0.736393	1.35797	2.66659	7.47125	1.454137	0.00448993	0.0207628	0.0329878	0.00852028	0.0400666	0.0200418	0.0366436	0.0377127	0.00503673	0.0189758	0.0575288	0.0793733	0.0308862	0.100034	0.00528372	0.0899734	0.0705688	0.0147446	0.0262416	0.000584799	0.0580684	0.0189417	0.0397649	0.00167943	0.0922291	0.0055671	0.0561347	0.00898365	0.0181736	2.277645
1368	-534.1074	-566.5496	32.44228	0.0218301	0.00630769	0.0551268	0.0157403	0.040285	0.00656097	0.0667789	0.0300094	0.00541251	0.0232543	0.0446276	0.0437659	0.0218577	0.040323	0.0164547	0.153113	0.0576099	0.0277063	0.0301819	0.000487634	0.0456064	0.0119549	0.00767905	0.0033603	0.0585235	0.00365927	0.00890391	0.000969722	0.0277162	0.066947	0.267489	0.66272	1.50893	3.73847	14.9372	1.955073	0.0249257	0.00720214	0.062944	0.0179723	0.0459975	0.00749134	0.0762484	0.0342649	0.00618003	0.0265518	0.0509559	0.049972	0.0249572	0.0460409	0.018788	0.174825	0.0657792	0.0316352	0.0344618	0.000556782	0.0520736	0.0136502	0.00876797	0.0038368	0.0668223	0.00417817	0.0101665	0.00110723	0.0316464	0.8758072
1404	-531.7989	-564.0682	32.26925	0.0142342	0.0137441	0.0087715	0.0171754	0.0342739	0.00670479	0.0228498	0.00183143	0.0072444	0.00379679	0.010591	0.0455593	0.0287852	0.0549137	0.00496737	0.0699497	0.0222802	0.0304064	0.000995455	0.00110578	0.0180941	0.0493981	0.0102483	0.0105542	0.0346453	0.00605779	0.0133818	0.0425223	0.0688636	0.0427313	0.214888	0.61896	1.61561	4.65359	23.402	2.279708	0.0217666	0.0210172	0.0134132	0.0262642	0.0524108	0.0102528	0.0349415	0.00280059	0.011078	0.00580597	0.0161955	0.0696683	0.0440177	0.0839729	0.007596	0.106966	0.0340704	0.0464968	0.00152223	0.00169094	0.0276691	0.0755385	0.0156715	0.0161393	0.0529789	0.00926344	0.0204632	0.0650242	0.105305	0.6539459
1440	-526.9608	-558.63	31.66918	0.00715085	0.004227	0.0028909	0.00412575	0.00510952	0.00333499	0.0280254	0.000785178	0.00245239	0.00596937	0.00785244	0.000642039	0.0288988	0.0172268	0.00205692	0.0219463	0.00225729	0.00643735	0.00246717	0.00537972	0.00571188	0.0163286	0.00754796	0.00961549	0.00752227	0.00348581	0.00905831	0.00891177	0.0171894	0.023402	0.160207	0.564774	1.77062	6.24194	42.7314	2.715076	0.0292339	0.0172807	0.0118185	0.0168668	0.0208886	0.013634	0.114573	0.00320995	0.0100258	0.0244038	0.0321022	0.00262477	0.118144	0.0704263	0.00840906	0.0897203	0.00922821	0.026317	0.0100862	0.0219933	0.0233512	0.0667544	0.0308574	0.0393099	0.0307524	0.0142506	0.037032	0.0364329	0.0702733	0.2446077
1476	-528.3444	-560.5169	32.17249	0.0109624	0.0231939	0.0318944	0.00292971	0.0254159	0.0128935	0.0892466	0.00965781	0.00298901	0.0276022	0.0669459	0.0116757	0.0234731	0.0171937	0.0123817	0.123827	0.0130251	0.0115849	0.037588	0.0379351	0.00760064	0.0721852	0.0303195	0.0350836	0.0249251	0.00968454	0.0461072	0.0391642	0.0232628	0.0463709	0.223627	0.626706	1.59565	4.47173	21.5653	2.220605	0.0124466	0.0263343	0.0362129	0.00332638	0.0288572	0.0146392	0.10133	0.0109655	0.00339372	0.0313394	0.0760102	0.0132566	0.0266513	0.0195217	0.0140582	0.140593	0.0147887	0.0131534	0.0426774	0.0430714	0.00862975	0.0819589	0.0344247	0.0398338	0.0282999	0.0109958	0.0523499	0.0444669	0.0264125	0.8807488
1512	-528.2922	-560.1236	31.83138	0.0323601	0.0147815	0.0136199	0.00757134	0.0332102	0.00738169	0.0840098	0.0243012	0.0371089	0.0287927	0.0736758	0.0331803	0.0464927	0.102643	0.0142778	0.127026	0.0216213	0.0128542	0.044831	0.0818637	0.0156145	0.113072	0.0274632	0.015426	0.017108	0.0553092	0.0225853	0.0175261	0.0580941	0.0444424	0.219042	0.622668	1.60599	4.56533	22.501	2.251319	0.0273358	0.0124864	0.0115052	0.00639579	0.0280539	0.00623558	0.0709661	0.0205281	0.0313472	0.0243223	0.0622366	0.0280286	0.039274	0.0867066	0.0120609	0.107303	0.0182643	0.0108584	0.0378704	0.0691532	0.0131901	0.0955161	0.0231992	0.0130309	0.0144517	0.0467217	0.0190787	0.0148049	0.0490742	1.183802
1548	-528.1027	-559.8871	31.78447	0.00802888	0.00914565	0.0158495	0.0199088	0.0457189	0.0315508	0.105338	0.0137838	0.00473072	0.0176262	0.0766899	0.0418233	0.167855	0.047985	0.0434793	0.12641	0.0278549	0.0205585	0.0752358	0.088218	0.0305759	0.0413707	0.0547543	0.0565001	0.0152784	0.0320337	0.0396917	0.0870331	0.0335476	0.0578237	0.249044	0.648111	1.54295	4.01536	17.294	2.061004	0.00582403	0.00663412	0.011497	0.0144416	0.0331638	0.0228865	0.0764107	0.00999858	0.00343159	0.0127858	0.0556298	0.030338	0.12176	0.0348076	0.0315393	0.0916962	0.0202055	0.0149129	0.054575	0.063992	0.0221793	0.0300097	0.039718	0.0409844	0.0110827	0.0232368	0.0287918	0.0631325	0.0243349	1.378578
1584	-532.0363	-564.1513	32.11497	0.0163662	0.00191622	0.00252156	0.0355063	0.121072	0.039127	0.0485375	0.0251093	0.0164922	0.0286405	0.0627597	0.0730107	0.0359758	0.0482056	0.0228453	0.229439	0.0484462	0.0212479	0.0672815	0.091276	0.0418258	0.0108617	0.000988917	0.0565682	0.00961299	0.0209014	0.0401189	0.117244	0.00884939	0.0857814	0.301865	0.688195	1.45308	3.31274	11.6575	1.775824	0.0121886	0.00142709	0.00187791	0.026443	0.0901673	0.0291395	0.0361479	0.0186999	0.0122824	0.0213297	0.0467397	0.0543741	0.0267927	0.0359007	0.0170138	0.170873	0.0360799	0.0158242	0.0501073	0.067977	0.0311494	0.00808913	0.000736487	0.0421287	0.00715919	0.0155661	0.0298782	0.0873165	0.0065905	1.342748
1620	-525.5012	-557.8735	32.37229	0.00109257	0.0238888	0.00050459	0.00464581	0.0285493	0.0115779	0.0467763	0.000961133	0.00608552	0.0144904	0.0461523	0.00703802	0.00567276	0.118631	0.0234754	0.0433736	0.0260647	0.000907315	0.00163238	0.031718	0.0145702	0.0315707	0.0165507	0.0273304	0.00536999	0.00229315	0.00084994	0.0175901	0.0260723	0.0475127	0.226296	0.629029	1.58975	4.41899	21.047	2.203016	0.00186626	0.0408053	0.000861906	0.00793566	0.048766	0.0197765	0.0799	0.00164174	0.0103949	0.0247516	0.0788342	0.0120219	0.00968982	0.202637	0.0400991	0.0740878	0.0445219	0.00154981	0.00278832	0.0541786	0.0248878	0.053927	0.0282707	0.046684	0.00917265	0.003917	0.00145181	0.0300462	0.0445349	0.5854348
1656	-528.9013	-561.152	32.25069	0.00349432	0.0131867	0.00705651	0.00291877	0.0299397	0.0101352	0.0330568	0.0103931	0.00932289	0.022673	0.0693566	0.00416886	0.0513833	0.0413652	0.00378573	0.114944	0.013197	0.000153897	0.0110877	0.0118981	0.0137702	0.00058879	0.00700938	0.0283418	0.01296	0.0171458	0.0299513	0.00214161	0.0299735	0.0405148	0.209377	0.613963	1.62876	4.77607	24.6824	2.318223	0.00577192	0.0217818	0.0116559	0.00482123	0.0494543	0.0167413	0.0546033	0.0171674	0.0153996	0.0374513	0.114563	0.00688613	0.0848749	0.0683271	0.00625327	0.189865	0.0217988	0.000254207	0.0183147	0.0196532	0.0227457	0.000972563	0.0115781	0.046815	0.0214074	0.0283214	0.0494736	0.00353751	0.0495102	0.6053999
1692	-527.7204	-559.2155	31.49517	0.0348482	0.0582787	0.00888205	0.00769671	0.153899	0.00296949	0.211273	0.0232756	0.0183732	0.0800087	0.21294	0.0893572	0.0935966	0.0446409	0.0121941	0.164561	0.0521277	0.0370411	0.0850645	0.0299122	0.0314647	0.0211231	0.0946715	0.0645876	0.102301	0.0756836	0.044963	0.0077307	0.0372205	0.105349	0.333683	0.71005	1.40835	2.99685	9.49226	1.627249	0.0183345	0.0306619	0.00467307	0.00404944	0.0809702	0.00156232	0.111156	0.0122459	0.00966661	0.0420946	0.112033	0.0470131	0.0492436	0.0234867	0.00641566	0.0865796	0.0274257	0.0194883	0.0447546	0.0157376	0.0165544	0.0111134	0.0498091	0.0339812	0.0538235	0.0398191	0.0236562	0.00406732	0.0195827	1.900686
1728	-529.247	-560.6227	31.37567	0.00335658	0.00613953	0.00371992	0.000209125	0.0154672	0.00579748	0.0165569	0.00767814	0.00144492	0.00654285	0.00392562	0.0193689	0.00366006	0.0153722	0.000132055	0.0304828	0.000334603	0.000504838	0.00307437	0.00211491	0.00973871	0.00253952	0.00464278	0.00158511	0.00619052	0.00238766	0.00571853	0.00131744	0.00801728	0.0191873	0.145419	0.547966	1.82493	6.87667	52.1177	2.858656	0.0178522	0.0326535	0.0197846	0.00111224	0.0822636	0.0308343	0.0880592	0.0408367	0.00768492	0.0347986	0.0208787	0.103015	0.0194663	0.0817579	0.000702344	0.162125	0.00177961	0.00268502	0.0163512	0.0112483	0.051796	0.0135066	0.024693	0.00843053	0.0329247	0.012699	0.0304144	0.00700691	0.0426405	0.1880205
1764	-519.5184	-550.748	31.2296	0.00091515	0.00383078	0.00237253	0.000973642	0.00426328	0.002506	0.0137337	0.000212704	0.00094033	0.00399862	0.0108669	0.000709397	0.00442915	0.00590745	0.00551247	0.0364144	0.00382453	0.00723191	0.00743646	0.00711708	0.00346464	0.0134642	0.00361669	0.00306529	0.00522422	0.000678057	0.00133688	0.0117399	0.00246822	0.017308	0.138289	0.539438	1.85378	7.23123	57.7769	2.933193	0.00543908	0.0227677	0.0141009	0.00578672	0.0253383	0.0148941	0.0816244	0.00126418	0.00558873	0.0237653	0.0645861	0.00421621	0.0263241	0.0351102	0.0327627	0.216425	0.0227306	0.042982	0.0441977	0.0422995	0.0205917	0.0800225	0.0214953	0.0182182	0.0310495	0.00402995	0.0079456	0.0697746	0.0146695	0.1682546
1800	-526.3806	-558.4076	32.02703	0.0138268	0.0274026	0.0262304	0.0057694	0.0364969	0.0299592	0.0590045	0.0396912	0.0155846	0.0492492	0.155438	0.0545614	0.0447682	0.052444	0.00604236	0.146441	0.0073722	0.0410271	0.00615141	0.0174291	0.0118302	0.0837917	0.0775748	0.0455052	0.0926346	0.118292	0.0780086	0.0754299	0.0201214	0.0899265	0.308893	0.693154	1.44268	3.23737	11.1202	1.741701	0.00961479	0.019055	0.0182399	0.00401188	0.025379	0.0208328	0.0410301	0.0276002	0.0108371	0.0342466	0.108087	0.0379405	0.0311306	0.0364681	0.00420169	0.101831	0.00512642	0.0285292	0.00427752	0.0121197	0.00822642	0.0582664	0.0539434	0.0316431	0.0644155	0.0822573	0.0542451	0.0524519	0.0139918	1.438078
1836	-528.1148	-559.2114	31.09662	0.0105835	0.0568801	0.00510354	0.0170778	0.372256	0.0195625	0.0837496	0.0777626	0.0121933	0.0159177	0.0587452	0.27371	0.0497023	0.048961	0.0192272	0.206215	0.0445555	0.0710794	0.00879057	0.112765	0.0371404	0.0173734	0.0673659	0.0138859	0.0453505	0.0166221	0.0828897	0.0495389	0.132097	0.0787832	0.289593	0.679341	1.47202	3.45312	12.6931	1.837358	0.00522101	0.0280598	0.00251765	0.00842474	0.18364	0.00965045	0.0413149	0.0383615	0.00601513	0.00785243	0.0289799	0.135025	0.0245189	0.0241532	0.00948506	0.101729	0.0219799	0.0350645	0.00433652	0.0556285	0.0183219	0.00857055	0.0332326	0.00685014	0.0223721	0.00819995	0.0408907	0.0244383	0.0651655	2.027102
1872	-539.7318	-570.3324	30.60068	0.00703713	0.0322817	0.0191053	0.00776528	0.0825206	0.00142587	0.0628787	0.0376859	0.00512544	0.0037333	0.0398868	0.167855	0.0524147	0.0330549	0.0082539	0.0860847	0.0160184	0.0329189	0.00847069	0.0400993	0.0145711	0.0113622	0.0406852	0.0290603	0.0408264	0.00544079	0.0175728	0.0482107	0.0581849	0.00624473	0.0841137	0.461932	2.16482	11.8887	160.135	3.67031	0.00696379	0.0319453	0.0189062	0.00768435	0.0816606	0.00141101	0.0622234	0.0372932	0.00507203	0.0036944	0.0394711	0.166106	0.0518685	0.0327105	0.00816788	0.0851876	0.0158514	0.0325758	0.00838242	0.0396814	0.0144193	0.0112437	0.0402612	0.0287574	0.040401	0.00538409	0.0173896	0.0477083	0.0575785	1.010531
1908	-531.3211	-563.2419	31.92077	0.0075067	0.00750841	0.00744624	0.00263119	0.194793	0.0228382	0.094054	0.0251931	0.0228075	0.0148446	0.133757	0.0525931	0.0449799	0.00236753	0.0190928	0.186523	0.0579223	0.0508762	0.0834438	0.00583641	0.231874	0.0633486	0.0844127	0.0127159	0.00764535	0.0643683	0.0131799	0.0104773	0.051043	0.100186	0.325605	0.704642	1.41916	3.07121	9.98145	1.663585	0.00476289	0.00476398	0.00472453	0.00166945	0.123593	0.0144905	0.0596759	0.0159847	0.014471	0.00941868	0.0848667	0.0333695	0.0285391	0.00150216	0.0121141	0.118346	0.0367508	0.0322802	0.0529439	0.00370312	0.147121	0.0401938	0.0535587	0.00806808	0.00485087	0.0408407	0.00836248	0.0066477	0.032386	1.57608
1944	-539.7431	-570.2068	30.46364	0.0202692	0.0190566	0.161759	0.0443059	0.0637857	0.00788004	0.117735	0.0226151	0.00686438	0.0209184	0.154259	0.0465099	0.100758	0.00226731	0.0562186	0.167529	0.0386814	0.0221138	0.132513	0.115044	0.0778392	0.00551559	0.0188704	0.0314108	0.0300793	0.159494	0.0204906	0.00568074	0.18166	0.0229232	0.158599	0.563001	1.7762	6.30519	43.624	2.730024	0.0109438	0.0102891	0.0873369	0.0239217	0.0344393	0.0042546	0.0635677	0.0122104	0.00370623	0.0112943	0.0832875	0.0251117	0.0544011	0.00122417	0.0303536	0.0904523	0.0208849	0.0119397	0.0715467	0.0621147	0.042027	0.00297798	0.0101885	0.0169594	0.0162404	0.086114	0.0110633	0.00306715	0.098082	1.852122
1980	-535.9661	-567.9602	31.99404	0.0119378	0.0185966	0.0208732	0.00801435	0.0117305	0.00317517	0.030274	0.00991071	0.00657773	0.00537251	0.00943436	0.0419136	0.00581568	0.00952248	0.00702745	0.100013	0.00855982	0.0018252	0.0471108	0.02163	0.0222791	0.00896369	0.0052592	0.00935706	0.0464762	0.0139392	0.0119178	0.00927872	0.0149392	0.0276882	0.173901	0.579413	1.72588	5.75039	36.1165	2.593468	0.0228814	0.0356445	0.040008	0.0153613	0.0224842	0.0060859	0.0580268	0.018996	0.0126077	0.0102976	0.018083	0.0803365	0.011147	0.0182519	0.0134696	0.191697	0.0164068	0.0034984	0.0902981	0.0414586	0.0427028	0.0171809	0.0100804	0.0179349	0.0890817	0.0267175	0.022843	0.0177847	0.0286342	0.521725
2016	-529.4073	-561.5413	32.13393	0.00354754	0.002489	0.00395094	0.00682975	0.0176975	0.00605688	0.0133644	0.0127851	0.00251634	0.00249828	0.0122627	0.0351585	0.0322763	0.028724	0.0136782	0.0860637	0.00326186	0.0113968	0.0217632	0.00114385	0.0482112	0.00859823	0.0122851	0.0322284	0.00550319	0.00374532	0.0299791	0.0518966	0.0341264	0.033726	0.191463	0.597068	1.67485	5.22294	29.6507	2.450831	0.00652076	0.00457505	0.00726223	0.0125538	0.03253	0.0111332	0.0245652	0.0235004	0.00462531	0.0045921	0.0225402	0.064625	0.0593272	0.0527977	0.025142	0.158194	0.00599565	0.0209485	0.0400031	0.00210251	0.0886172	0.0158044	0.0225813	0.0592391	0.0101154	0.00688429	0.0551048	0.0953914	0.062728	0.5440386
2052	-537.9033	-569.3543	31.45105	0.0209794	0.0116528	0.0359173	0.00459835	0.0734331	0.00958695	0.0551432	0.00419842	0.0126791	0.00671399	0.0323711	0.058816	0.0531995	0.0965149	0.0184705	0.221638	0.0672173	0.0566102	0.0401072	0.0283185	0.0182276	0.0322046	0.0497493	0.100641	0.0185842	0.11909	0.0275436	0.0212455	0.0723494	0.0357779	0.197058	0.602458	1.65987	5.07464	27.9502	2.408126	0.0153381	0.0085194	0.0262591	0.00336185	0.053687	0.00700902	0.0403152	0.00306946	0.00926966	0.0049086	0.0236665	0.0430004	0.0388942	0.0705621	0.0135038	0.16204	0.0491426	0.0413878	0.0293224	0.0207037	0.0133262	0.0235448	0.0363717	0.0735789	0.0135869	0.0870668	0.0201371	0.0155326	0.0528947	1.367801
2088	-537.4775	-567.4778	30.00036	0.000957502	0.0334368	0.0179355	0.0277114	0.000682453	0.0315979	0.063492	0.076399	0.0019199	0.00717088	0.159366	0.0301353	0.101305	0.212682	0.00838468	0.588786	0.037383	0.075961	0.0611226	0.008964	0.138922	0.0856665	0.0935812	0.314156	0.0974454	0.0474017	0.0812336	0.038897	0.0397272	0.0460512	0.222874	0.626046	1.59733	4.48684	21.7149	2.225606	0.000385713	0.0134694	0.00722499	0.011163	0.000274914	0.0127286	0.0255766	0.030776	0.000773397	0.00288866	0.0641976	0.0121395	0.040809	0.0856751	0.00337762	0.237182	0.0150591	0.0305995	0.0246221	0.00361098	0.0559623	0.0345092	0.0376975	0.126552	0.0392541	0.0190949	0.0327235	0.015669	0.0160034	2.482424
2124	-525.5549	-557.1858	31.63093	0.00124059	0.0287343	0.0103895	0.004251	0.00372768	0.0365258	0.142185	0.0213963	0.000259978	0.0554297	0.11831	0.0806776	0.0725196	0.137463	0.0276972	0.267951	0.0624289	0.0338832	0.0911317	0.041637	0.052277	0.0669291	0.016268	0.0170126	0.0912808	0.0494807	0.0295097	0.00312061	0.0322049	0.0696697	0.27274	0.666752	1.49981	3.66649	14.3535	1.926249	0.000777348	0.0180048	0.00651004	0.00266366	0.00233575	0.0228869	0.0890924	0.0134069	0.000162901	0.0347321	0.0741329	0.0505523	0.0454406	0.086134	0.017355	0.167897	0.0391177	0.0212311	0.0571028	0.0260896	0.0327566	0.0419375	0.0101935	0.01066	0.0571962	0.0310045	0.0184907	0.00195536	0.0201795	1.595923
2160	-532.1229	-562.6418	30.51887	0.0234324	0.0244399	0.0160262	0.0690091	0.0793571	0.0398422	0.161273	0.0139931	0.0586888	0.0820183	0.139248	0.0611956	0.158935	0.336262	0.0510872	0.326527	0.0158929	0.00950045	0.0486332	0.0682525	0.184513	0.116132	0.170398	0.0962494	0.0582957	0.0600819	0.0856513	0.0956727	0.0244892	0.144952	0.389876	0.745378	1.3416	2.56492	6.89883	1.396501	0.00875945	0.00913608	0.00599088	0.0257968	0.0296651	0.0148937	0.0602866	0.00523088	0.0219389	0.0306599	0.0520534	0.022876	0.0594128	0.125701	0.0190973	0.122062	0.00594106	0.00355144	0.01818	0.025514	0.0689743	0.0434124	0.0636979	0.0359798	0.021792	0.0224597	0.032018	0.0357642	0.00915452	2.675098
2196	-537.4642	-568.1727	30.70854	0.00148503	0.0254864	0.0476735	0.0628416	0.0972156	0.0577617	0.174983	0.0225958	0.0599949	0.00324012	0.110058	0.0519633	0.210314	0.293267	0.0331324	0.113282	0.151323	0.0355427	0.0432468	0.145318	0.0868007	0.186542	0.0287399	0.134699	0.0576441	0.144374	0.0761908	0.0688377	0.160852	0.19285	0.448126	0.778472	1.28457	2.23152	5.18537	1.190057	0.000553	0.0094907	0.0177528	0.0234011	0.0362015	0.0215095	0.0651607	0.00841429	0.0223411	0.00120657	0.0409838	0.0193503	0.0783174	0.109208	0.0123379	0.0421845	0.0563501	0.0132355	0.0161044	0.0541139	0.0323231	0.0694653	0.0107023	0.0501596	0.0214657	0.0537624	0.0283722	0.025634	0.0598986	2.685405
2232	-530.0572	-561.1568	31.09956	0.00928785	0.00591868	0.0364256	0.0319127	0.271394	0.0741187	0.204972	0.0300021	0.0318573	0.123637	0.13637	0.082747	0.126281	0.261746	0.0143355	0.183141	0.0794584	0.0437848	0.00316862	0.0476166	0.146118	0.0942707	0.0644662	0.0505579	0.0704997	0.0758346	0.0343886	0.0657726	0.0756642	0.207514	0.464432	0.787201	1.27032	2.15317	4.81895	1.137067	0.00375153	0.00239066	0.014713	0.0128901	0.109621	0.0299379	0.082792	0.0121184	0.0128678	0.0499392	0.0550822	0.0334231	0.0510073	0.105724	0.00579036	0.0739741	0.0320947	0.0176855	0.00127986	0.0192332	0.0590197	0.0380777	0.0260391	0.0204213	0.0284761	0.030631	0.0138902	0.0265668	0.0305622	2.475747
